datetime,payload_callsign,lat,lon,alt,ascent_rate,batt,ext_humidity,ext_pressure,ext_temperature,frame,sats,speed,temp,upload_time,uploader_alt,uploader_callsign,software_name,software_version,frequency,modulation,baud_rate,snr,rssi,uploader_position,uploader_antenna,uploader_radio,time_received,raw
2025-06-21T18:36:48.000000Z,APEX-1-T,42.23324203491211,-71.14710998535156,24735,0.0,1.392156862745098,0,29.9,13.9,1367,15,32,13,2025-06-21T18:36:55.321260,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615628,Horus Binary v2,,-7.11,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:36:53.829271Z,59035705122430D7EE2842524B8EC29F60200F0D4700008B00002B010000B8AA
2025-06-21T18:36:43.000000Z,APEX-1-T,42.233154296875,-71.14661407470703,24707,0.0,1.3725490196078431,0,30.0,13.9,1366,15,29,13,2025-06-21T18:36:49.198748,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615635,Horus Binary v2,,-3.49,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:36:48.789654Z,5903560512242BC0EE2842114B8EC283601D0F0D4600008B00002C0100000C2B
2025-06-21T18:37:13.000000Z,APEX-1-T,42.23335266113281,-71.1494369506836,24881,0.0,1.392156862745098,0,29.3,14.1,1372,15,22,14,2025-06-21T18:37:20.080569,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615634,Horus Binary v2,,0.71,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:37:18.829925Z,59035C0512250DF4EE2842834C8EC23161160F0E4700008D000025010000523B
2025-06-21T18:37:18.000000Z,APEX-1-T,42.233375549316406,-71.14985656738281,24911,0.0,1.392156862745098,0,29.1,14.1,1373,15,23,14,2025-06-21T18:37:24.189309,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615638,Horus Binary v2,,-4.17,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:37:23.850341Z,59035D05122512FAEE2842BA4C8EC24F61170F0E4700008D0000230100000050
2025-06-21T18:37:23.000000Z,APEX-1-T,42.23337936401367,-71.15034484863281,24941,0.0,1.3725490196078431,0,29.0,14.1,1374,15,28,14,2025-06-21T18:37:30.351675,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615629,Horus Binary v2,,-4.17,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:37:28.814974Z,59035E05122517FBEE2842FA4C8EC26D611C0F0E4600008D0000220100000F7F
2025-06-21T18:37:28.000000Z,APEX-1-T,42.233394622802734,-71.15074157714844,24970,0.0,1.392156862745098,0,28.9,14.1,1375,15,23,14,2025-06-21T18:37:34.517652,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615637,Horus Binary v2,,2.25,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:37:33.849743Z,59035F0512251CFFEE28422E4D8EC28A61170F0E4700008D0000210100009A5E
2025-06-21T18:37:53.000000Z,APEX-1-T,42.233154296875,-71.15325927734375,25115,0.0,1.3725490196078431,0,28.3,14.3,1380,15,27,14,2025-06-21T18:37:59.630337,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.61564,Horus Binary v2,,-3.27,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:37:58.849167Z,59036405122535C0EE2842784E8EC21B621B0F0E4600008F00001B01000003A9
2025-06-21T18:38:18.000000Z,APEX-1-T,42.232540130615234,-71.15599060058594,25263,0.0,1.3725490196078431,0,27.7,14.5,1385,15,25,14,2025-06-21T18:38:24.581662,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615641,Horus Binary v2,,-4.64,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:23.426025Z,590369051226121FEE2842DE4F8EC2AF62190F0E460000910000150100003266
2025-06-21T18:38:23.000000Z,APEX-1-T,42.232608795166016,-71.1565170288086,25290,0.0,1.3725490196078431,0,27.6,14.5,1386,15,34,14,2025-06-21T18:38:28.715827,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615635,Horus Binary v2,,-5.54,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:28.450514Z,59036A0512261731EE284223508EC2CA62220F0E46000091000014010000A82B
2025-06-21T18:38:28.000000Z,APEX-1-T,42.23263168334961,-71.15704345703125,25319,0.0,1.3725490196078431,0,27.5,14.6,1387,15,31,14,2025-06-21T18:38:34.886724,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615637,Horus Binary v2,,-5.9,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:33.500946Z,59036B0512261C37EE284268508EC2E7621F0F0E46000092000013010000A9E5
2025-06-21T18:38:33.000000Z,APEX-1-T,42.23263931274414,-71.15751647949219,25347,0.0,1.392156862745098,0,27.4,14.6,1388,15,25,14,2025-06-21T18:38:39.043748,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615631,Horus Binary v2,,-5.57,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:38.442552Z,59036C0512262139EE2842A6508EC20363190F0E47000092000012010000637D
2025-06-21T18:38:38.000000Z,APEX-1-T,42.23273849487305,-71.15792846679688,25380,0.0,1.3725490196078431,0,27.2,14.6,1389,15,32,14,2025-06-21T18:38:45.169587,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615634,Horus Binary v2,,-4.2,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:43.480983Z,59036D0512262653EE2842DC508EC22463200F0E460000920000100100001E10
2025-06-21T18:37:48.000000Z,APEX-1-T,42.23326110839844,-71.1527328491211,25087,0.0,1.392156862745098,0,28.5,14.3,1379,15,41,14,2025-06-21T18:37:55.258026,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615641,Horus Binary v2,,-1.79,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:37:53.890597Z,59036305122530DCEE2842334E8EC2FF61290F0E4700008F00001D010000323E
2025-06-21T18:37:58.000000Z,APEX-1-T,42.23300552368164,-71.15375518798828,25144,0.0,1.3725490196078431,0,28.2,14.4,1381,15,34,14,2025-06-21T18:38:05.772064,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615635,Horus Binary v2,,5.68,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:03.872912Z,5903650512253A99EE2842B94E8EC23862220F0E4600009000001A0100006961
2025-06-21T18:38:03.000000Z,APEX-1-T,42.232826232910156,-71.154296875,25172,0.0,1.3725490196078431,0,28.1,14.4,1382,15,38,14,2025-06-21T18:38:09.914413,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615635,Horus Binary v2,,6.23,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:08.921429Z,590366051226036AEE2842004F8EC25462260F0E46000090000019010000ADD9
2025-06-21T18:38:13.000000Z,APEX-1-T,42.23257064819336,-71.15550231933594,25231,0.0,1.3725490196078431,0,27.8,14.5,1384,15,30,14,2025-06-21T18:38:20.449947,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615632,Horus Binary v2,,-0.34,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:18.396766Z,5903680512260D27EE28429E4F8EC28F621E0F0E46000091000016010000D06A
2025-06-21T18:38:08.000000Z,APEX-1-T,42.232688903808594,-71.1549072265625,25200,0.0,1.3725490196078431,0,27.8,14.4,1383,15,39,14,2025-06-21T18:38:16.282758,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615638,Horus Binary v2,,-0.11,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:13.956055Z,5903670512260846EE2842504F8EC27062270F0E46000090000016010000DD96
2025-06-21T18:38:43.000000Z,APEX-1-T,42.23290252685547,-71.15861511230469,25412,0.0,1.3725490196078431,0,27.2,14.7,1390,15,47,14,2025-06-21T18:38:49.285501,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615631,Horus Binary v2,,-4.98,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:48.509514Z,59036E0512262B7EEE284236518EC244632F0F0E460000930000100100007C96
2025-06-21T18:39:08.000000Z,APEX-1-T,42.2335205078125,-71.16168975830078,25563,0.0,1.392156862745098,0,26.6,14.8,1395,15,36,14,2025-06-21T18:39:14.055291,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615625,Horus Binary v2,,1.59,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:39:13.507724Z,5903730512270820EF2842C9528EC2DB63240F0E4700009400000A010000CB06
2025-06-21T18:39:18.000000Z,APEX-1-T,42.2338981628418,-71.1626968383789,25624,0.0,1.3725490196078431,0,26.3,14.9,1397,15,35,14,2025-06-21T18:39:24.423259,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615637,Horus Binary v2,,-1.97,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:39:23.502857Z,5903750512271283EF28424D538EC21864230F0E46000095000007010000CAE4
2025-06-21T18:39:33.000000Z,APEX-1-T,42.234344482421875,-71.16419982910156,25714,0.0,1.3725490196078431,0,26.1,15.0,1400,15,33,15,2025-06-21T18:39:38.970308,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615634,Horus Binary v2,,-4.6,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:39:38.522138Z,59037805122721F8EF284212548EC27264210F0F4600009600000501000022C8
2025-06-21T18:38:53.000000Z,APEX-1-T,42.23311233520508,-71.15995788574219,25473,0.0,1.3725490196078431,0,26.9,14.7,1392,15,37,14,2025-06-21T18:38:59.553136,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615635,Horus Binary v2,,-3.4,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:58.498708Z,59037005122635B5EE2842E6518EC28163250F0E4600009300000D0100008024
2025-06-21T18:39:03.000000Z,APEX-1-T,42.2333984375,-71.16108703613281,25533,0.0,1.3725490196078431,0,26.7,14.8,1394,15,39,14,2025-06-21T18:39:09.705032,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615635,Horus Binary v2,,-1.0,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:39:08.480470Z,5903720512270300EF28427A528EC2BD63270F0E4600009400000B01000083B4
2025-06-21T18:38:48.000000Z,APEX-1-T,42.23292541503906,-71.15930938720703,25443,0.0,1.3725490196078431,0,27.1,14.7,1391,15,46,14,2025-06-21T18:38:55.423606,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615626,Horus Binary v2,,-7.36,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:38:53.465579Z,59036F0512263084EE284291518EC263632E0F0E4600009300000F010000BC74
2025-06-21T18:39:13.000000Z,APEX-1-T,42.233673095703125,-71.16217041015625,25592,0.0,1.3725490196078431,0,26.5,14.9,1396,15,34,14,2025-06-21T18:39:20.274178,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615643,Horus Binary v2,,0.34,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:39:18.538863Z,5903740512270D48EF284208538EC2F863220F0E46000095000009010000166B
2025-06-21T18:40:03.000000Z,APEX-1-T,42.235496520996094,-71.16674041748047,25894,0.0,1.3725490196078431,0,25.4,15.2,1406,15,26,15,2025-06-21T18:40:10.239505,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615621,Horus Binary v2,,-6.2,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:08.553460Z,59037E0512280326F128425F558EC226651A0F0F460000980000FE000000DC5B
2025-06-21T18:40:08.000000Z,APEX-1-T,42.2357177734375,-71.1671371459961,25925,0.0,1.3725490196078431,0,25.3,15.2,1407,15,27,15,2025-06-21T18:40:14.384186,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615628,Horus Binary v2,,-6.86,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:13.587874Z,59037F0512280860F1284293558EC245651B0F0F460000980000FD000000AC00
2025-06-21T18:39:53.000000Z,APEX-1-T,42.235084533691406,-71.16587829589844,25835,0.0,1.3725490196078431,0,25.7,15.1,1404,15,34,15,2025-06-21T18:39:59.854399,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615632,Horus Binary v2,,-6.57,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:39:58.574179Z,59037C05122735BAF02842EE548EC2EB64220F0F4600009700000101000040CA
2025-06-21T18:39:58.000000Z,APEX-1-T,42.235321044921875,-71.16638946533203,25864,0.0,1.3725490196078431,0,25.4,15.2,1405,15,32,15,2025-06-21T18:40:04.095498,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615631,Horus Binary v2,,-5.22,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:03.520918Z,59037D0512273AF8F0284231558EC20865200F0F460000980000FE0000002DF6
2025-06-21T18:40:13.000000Z,APEX-1-T,42.23598098754883,-71.16746520996094,25953,0.0,1.392156862745098,0,25.2,15.3,1408,15,32,15,2025-06-21T18:40:20.711513,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615625,Horus Binary v2,,-3.58,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:18.622133Z,5903800512280DA5F12842BE558EC26165200F0F470000990000FC0000004CDA
2025-06-21T18:40:28.000000Z,APEX-1-T,42.23652267456055,-71.16841888427734,26043,0.0,1.392156862745098,0,24.9,15.4,1411,15,26,15,2025-06-21T18:40:35.146649,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615625,Horus Binary v2,,-7.06,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:33.635489Z,5903830512281C33F228423B568EC2BB651A0F0F4700009A0000F9000000051B
2025-06-21T18:39:23.000000Z,APEX-1-T,42.234066009521484,-71.16319274902344,25653,0.0,1.3725490196078431,0,26.3,14.9,1398,15,30,14,2025-06-21T18:39:30.574916,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615631,Horus Binary v2,,-0.04,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:39:28.539119Z,59037605122717AFEF28428E538EC235641E0F0E460000950000070100004940
2025-06-21T18:39:28.000000Z,APEX-1-T,42.23421859741211,-71.16366577148438,25684,0.0,1.392156862745098,0,26.2,15.0,1399,15,31,15,2025-06-21T18:39:34.838547,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615625,Horus Binary v2,,-5.31,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:39:33.572318Z,5903770512271CD7EF2842CC538EC254641F0F0F470000960000060100004B34
2025-06-21T18:39:48.000000Z,APEX-1-T,42.2348518371582,-71.16548156738281,25805,0.0,1.3725490196078431,0,25.7,15.1,1403,15,32,15,2025-06-21T18:39:55.430568,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615626,Horus Binary v2,,-1.61,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:39:53.536699Z,59037B051227307DF02842BA548EC2CD64200F0F4600009700000101000075DF
2025-06-21T18:39:43.000000Z,APEX-1-T,42.234683990478516,-71.16499328613281,25774,0.0,1.3725490196078431,0,25.8,15.1,1402,15,32,15,2025-06-21T18:39:49.290170,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615621,Horus Binary v2,,-1.68,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:39:48.577207Z,59037A0512272B51F028427A548EC2AE64200F0F460000970000020100000D2A
2025-06-21T18:39:38.000000Z,APEX-1-T,42.23445129394531,-71.16458129882812,25744,0.0,1.3725490196078431,0,25.9,15.0,1401,15,23,15,2025-06-21T18:39:45.124323,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615634,Horus Binary v2,,0.99,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:39:43.557513Z,5903790512272614F0284244548EC29064170F0F46000096000003010000311D
2025-06-21T18:41:03.000000Z,APEX-1-T,42.23713302612305,-71.16969299316406,26263,0.0,1.392156862745098,0,24.1,15.6,1418,15,18,15,2025-06-21T18:41:10.484417,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615612,Horus Binary v2,,-4.2,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:08.716384Z,59038A05122903D3F22842E2568EC29766120F0F4700009C0000F10000005FBF
2025-06-21T18:41:08.000000Z,APEX-1-T,42.2371940612793,-71.169921875,26294,0.0,1.3725490196078431,0,24.0,15.6,1419,15,12,15,2025-06-21T18:41:14.753165,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615622,Horus Binary v2,,-4.31,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:13.656709Z,59038B05122908E3F2284200578EC2B6660C0F0F4600009C0000F0000000D8ED
2025-06-21T18:41:18.000000Z,APEX-1-T,42.23733901977539,-71.17057800292969,26360,0.0,1.3725490196078431,0,23.8,15.7,1421,15,14,15,2025-06-21T18:41:25.030306,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615625,Horus Binary v2,,-7.69,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:23.737868Z,59038D0512291209F3284256578EC2F8660E0F0F4600009D0000EE000000C878
2025-06-21T18:40:48.000000Z,APEX-1-T,42.236942291259766,-71.16912078857422,26166,0.0,1.3725490196078431,0,24.5,15.5,1415,15,14,15,2025-06-21T18:40:54.017913,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615618,Horus Binary v2,,-4.63,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:53.701498Z,59038705122830A1F2284297568EC236660E0F0F4600009B0000F5000000D07E
2025-06-21T18:40:53.000000Z,APEX-1-T,42.236915588378906,-71.16924285888672,26201,0.0,1.3725490196078431,0,24.3,15.6,1416,15,9,15,2025-06-21T18:41:00.191799,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615615,Horus Binary v2,,-7.79,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:58.649200Z,590388051228359AF22842A7568EC25966090F0F4600009C0000F3000000F3F5
2025-06-21T18:40:58.000000Z,APEX-1-T,42.23701477050781,-71.16938018798828,26233,0.0,1.3725490196078431,0,24.1,15.6,1417,15,17,15,2025-06-21T18:41:04.339503,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615624,Horus Binary v2,,-7.04,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:03.685467Z,5903890512283AB4F22842B9568EC27966110F0F4600009C0000F10000006AE3
2025-06-21T18:41:33.000000Z,APEX-1-T,42.23747253417969,-71.171630859375,26455,0.0,1.3725490196078431,0,23.5,15.8,1424,15,20,15,2025-06-21T18:41:39.636660,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615629,Horus Binary v2,,-5.27,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:38.757438Z,590390051229212CF32842E0578EC25767140F0F4600009E0000EB000000E1B3
2025-06-21T18:40:18.000000Z,APEX-1-T,42.23621368408203,-71.16788482666016,25982,0.0,1.392156862745098,0,25.2,15.3,1409,15,28,15,2025-06-21T18:40:24.847868,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615626,Horus Binary v2,,-6.02,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:23.577547Z,59038105122812E2F12842F5558EC27E651C0F0F470000990000FC0000004A7E
2025-06-21T18:40:23.000000Z,APEX-1-T,42.236328125,-71.16820526123047,26012,0.0,1.3725490196078431,0,25.0,15.3,1410,15,18,15,2025-06-21T18:40:28.980877,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615628,Horus Binary v2,,0.18,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:28.612141Z,5903820512281700F228421F568EC29C65120F0F460000990000FA0000004DDB
2025-06-21T18:40:33.000000Z,APEX-1-T,42.23670959472656,-71.168701171875,26074,0.0,1.3725490196078431,0,24.8,15.4,1412,15,22,15,2025-06-21T18:40:39.605206,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615622,Horus Binary v2,,-7.13,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:38.676639Z,5903840512282164F2284260568EC2DA65160F0F4600009A0000F800000064A0
2025-06-21T18:40:38.000000Z,APEX-1-T,42.236759185791016,-71.16883087158203,26103,0.0,1.3725490196078431,0,24.7,15.5,1413,15,4,15,2025-06-21T18:40:43.750458,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615622,Horus Binary v2,,2.26,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:43.630078Z,5903850512282671F2284271568EC2F765040F0F4600009B0000F70000002941
2025-06-21T18:40:43.000000Z,APEX-1-T,42.23685836791992,-71.16890716552734,26134,0.0,1.3725490196078431,0,24.5,15.5,1414,15,15,15,2025-06-21T18:40:49.895399,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615622,Horus Binary v2,,-2.22,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:40:48.663112Z,5903860512282B8BF228427B568EC216660F0F0F4600009B0000F5000000BB6A
2025-06-21T18:41:13.000000Z,APEX-1-T,42.237247467041016,-71.1702880859375,26328,0.0,1.3725490196078431,0,23.9,15.7,1420,15,30,15,2025-06-21T18:41:18.878497,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615629,Horus Binary v2,,-3.25,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:18.703573Z,59038C0512290DF1F2284230578EC2D8661E0F0F4600009D0000EF000000D5FE
2025-06-21T18:42:08.000000Z,APEX-1-T,42.2374382019043,-71.17439270019531,26672,0.0,1.3725490196078431,0,22.9,16.0,1431,15,34,16,2025-06-21T18:42:14.847942,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615632,Horus Binary v2,,-6.53,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:42:13.829534Z,59039705122A0823F328424A598EC23068220F10460000A00000E5000000BE66
2025-06-21T18:41:38.000000Z,APEX-1-T,42.237510681152344,-71.17204284667969,26485,0.0,1.392156862745098,0,23.4,15.8,1425,15,25,15,2025-06-21T18:41:45.774610,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615629,Horus Binary v2,,-4.23,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:43.779566Z,5903910512292636F3284216588EC27567190F0F4700009E0000EA0000006F94
2025-06-21T18:41:53.000000Z,APEX-1-T,42.23737335205078,-71.17298126220703,26578,0.0,1.3725490196078431,0,23.2,15.9,1428,15,26,15,2025-06-21T18:42:00.301997,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615625,Horus Binary v2,,-7.12,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:58.801160Z,5903940512293512F3284291588EC2D2671A0F0F4600009F0000E8000000B233
2025-06-21T18:41:28.000000Z,APEX-1-T,42.2374382019043,-71.17130279541016,26424,0.0,1.3725490196078431,0,23.6,15.8,1423,15,21,15,2025-06-21T18:41:35.489913,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615624,Horus Binary v2,,-6.43,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:33.721983Z,59038F0512291C23F32842B5578EC23867150F0F4600009E0000EC000000CE3A
2025-06-21T18:41:48.000000Z,APEX-1-T,42.237396240234375,-71.17264556884766,26545,0.0,1.3725490196078431,0,23.1,15.9,1427,15,14,15,2025-06-21T18:41:54.133529,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615625,Horus Binary v2,,-7.17,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:53.774134Z,5903930512293018F3284265588EC2B1670E0F0F4600009F0000E7000000F62D
2025-06-21T18:41:23.000000Z,APEX-1-T,42.23740768432617,-71.1709213256836,26393,0.0,1.392156862745098,0,23.6,15.7,1422,15,23,15,2025-06-21T18:41:29.290666,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615635,Horus Binary v2,,-3.64,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:28.764713Z,59038E051229171BF3284283578EC21967170F0F4700009D0000EC000000C91D
2025-06-21T18:41:43.000000Z,APEX-1-T,42.23746871948242,-71.17237854003906,26515,0.0,1.392156862745098,0,23.3,15.9,1426,15,22,15,2025-06-21T18:41:50.015119,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615622,Horus Binary v2,,-8.26,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:41:48.737999Z,5903920512292B2BF3284242588EC29367160F0F4700009F0000E9000000131D
2025-06-21T18:41:58.000000Z,APEX-1-T,42.23735809326172,-71.17339324951172,26608,0.0,1.392156862745098,0,23.1,15.9,1429,15,19,15,2025-06-21T18:42:04.577449,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615631,Horus Binary v2,,-7.11,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:42:03.831921Z,5903950512293A0EF32842C7588EC2F067130F0F4700009F0000E700000020A6
2025-06-21T18:42:03.000000Z,APEX-1-T,42.23735427856445,-71.17385864257812,26643,0.0,1.392156862745098,0,22.9,16.0,1430,15,34,16,2025-06-21T18:42:10.716405,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615625,Horus Binary v2,,-7.65,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:42:08.794003Z,59039605122A030DF3284204598EC21368220F10470000A00000E5000000E421
